Date,Product_ID,Product,Category,Store,City,Price,Discount,Promotion,Inventory,Sales
2023-12-28,P001,Laptop,Electronics,S01,Pune,50997,0,0,2010,6
2023-12-29,P001,Laptop,Electronics,S01,Pune,61835,0,0,2008,2
2023-12-30,P001,Laptop,Electronics,S01,Pune,54728,5,0,1998,10
2023-12-31,P001,Laptop,Electronics,S01,Pune,48377,5,0,1989,9
2024-01-01,P001,Laptop,Electronics,S01,Pune,47837,8,0,1984,5
2024-01-02,P001,Laptop,Electronics,S01,Pune,58309,0,0,1980,4
2024-01-03,P001,Laptop,Electronics,S01,Pune,55361,0,0,1976,4
2024-01-04,P001,Laptop,Electronics,S01,Pune,52226,5,0,1972,4
2024-01-05,P001,Laptop,Electronics,S01,Pune,51825,5,0,1969,3
2024-01-06,P001,Laptop,Electronics,S01,Pune,57410,5,0,1964,5
2024-01-07,P001,Laptop,Electronics,S01,Pune,49687,5,0,1959,5
2024-01-08,P001,Laptop,Electronics,S01,Pune,48097,8,0,1955,4
2024-01-09,P001,Laptop,Electronics,S01,Pune,50326,8,0,1950,5
2024-01-10,P001,Laptop,Electronics,S01,Pune,55630,5,0,1946,4
2024-01-11,P001,Laptop,Electronics,S01,Pune,56250,5,0,1943,3
2024-01-12,P001,Laptop,Electronics,S01,Pune,49435,0,0,1940,3
2024-01-13,P001,Laptop,Electronics,S01,Pune,55441,0,0,1935,5
2024-01-14,P001,Laptop,Electronics,S01,Pune,54599,5,0,1930,5
2024-01-15,P001,Laptop,Electronics,S01,Pune,42933,25,1,1921,9
2024-01-16,P001,Laptop,Electronics,S01,Pune,51885,5,0,1917,4
2024-01-17,P001,Laptop,Electronics,S01,Pune,49735,0,0,1914,3
2024-01-18,P001,Laptop,Electronics,S01,Pune,51304,0,0,1910,4
2024-01-19,P001,Laptop,Electronics,S01,Pune,52921,5,0,1906,4
2024-01-20,P001,Laptop,Electronics,S01,Pune,49274,8,0,1897,9
2024-01-21,P001,Laptop,Electronics,S01,Pune,38500,25,1,1887,10
2024-01-22,P001,Laptop,Electronics,S01,Pune,50969,15,1,2003,5
2024-01-23,P001,Laptop,Electronics,S01,Pune,52609,0,0,2000,3
2024-01-24,P001,Laptop,Electronics,S01,Pune,43260,20,1,1994,6
2024-01-25,P001,Laptop,Electronics,S01,Pune,54141,5,0,1990,4
2024-01-26,P001,Laptop,Electronics,S01,Pune,49774,5,0,1986,4
2024-01-27,P001,Laptop,Electronics,S01,Pune,55910,5,0,1980,6
2024-01-28,P001,Laptop,Electronics,S01,Pune,52911,8,0,1973,7
2024-01-29,P001,Laptop,Electronics,S01,Pune,59064,0,0,1969,4
2024-01-30,P001,Laptop,Electronics,S01,Pune,55434,0,0,1966,3
2024-01-31,P001,Laptop,Electronics,S01,Pune,52544,5,0,1963,3
2024-02-01,P001,Laptop,Electronics,S01,Pune,49142,0,0,2046,3
2024-02-02,P001,Laptop,Electronics,S01,Pune,50705,10,1,2041,5
2024-02-03,P001,Laptop,Electronics,S01,Pune,55467,5,0,2036,5
2024-02-04,P001,Laptop,Electronics,S01,Pune,53603,0,0,2030,6
2024-02-05,P001,Laptop,Electronics,S01,Pune,50784,0,0,2026,4
2024-02-06,P001,Laptop,Electronics,S01,Pune,49278,5,0,2022,4
2024-02-07,P001,Laptop,Electronics,S01,Pune,54216,0,0,2018,4
2024-02-08,P001,Laptop,Electronics,S01,Pune,56237,0,0,2120,2
2024-02-09,P001,Laptop,Electronics,S01,Pune,41576,25,1,2110,10
2024-02-10,P001,Laptop,Electronics,S01,Pune,58030,0,0,2105,5
2024-02-11,P001,Laptop,Electronics,S01,Pune,51717,0,0,2102,3
2024-02-12,P001,Laptop,Electronics,S01,Pune,51002,5,0,2099,3
2024-02-13,P001,Laptop,Electronics,S01,Pune,62793,0,0,2097,2
2024-02-14,P001,Laptop,Electronics,S01,Pune,48728,8,0,2094,3
2024-02-15,P001,Laptop,Electronics,S01,Pune,54201,0,0,2175,3
2024-02-16,P001,Laptop,Electronics,S01,Pune,46944,5,0,2172,3
2024-02-17,P001,Laptop,Electronics,S01,Pune,53544,5,0,2166,6
2024-02-18,P001,Laptop,Electronics,S01,Pune,46207,8,0,2159,7
2024-02-19,P001,Laptop,Electronics,S01,Pune,54264,0,0,2156,3
2024-02-20,P001,Laptop,Electronics,S01,Pune,48809,8,0,2152,4
2024-02-21,P001,Laptop,Electronics,S01,Pune,53030,5,0,2148,4
2024-02-22,P001,Laptop,Electronics,S01,Pune,52943,5,0,2144,4
2024-02-23,P001,Laptop,Electronics,S01,Pune,51972,5,0,2140,4
2024-02-24,P001,Laptop,Electronics,S01,Pune,58414,0,0,2135,5
2024-02-25,P001,Laptop,Electronics,S01,Pune,52305,8,0,2130,5
2024-02-26,P001,Laptop,Electronics,S01,Pune,51064,5,0,2127,3
2024-02-27,P001,Laptop,Electronics,S01,Pune,56545,0,0,2123,4
2024-02-28,P001,Laptop,Electronics,S01,Pune,52524,5,0,2120,3
2024-02-29,P001,Laptop,Electronics,S01,Pune,56894,0,0,2115,5
2024-03-01,P001,Laptop,Electronics,S01,Pune,55326,0,0,2253,3
2024-03-02,P001,Laptop,Electronics,S01,Pune,61707,0,0,2249,4
2024-03-03,P001,Laptop,Electronics,S01,Pune,44401,8,0,2243,6
2024-03-04,P001,Laptop,Electronics,S01,Pune,43565,20,1,2237,6
2024-03-05,P001,Laptop,Electronics,S01,Pune,54792,0,0,2233,4
2024-03-06,P001,Laptop,Electronics,S01,Pune,52606,5,0,2228,5
2024-03-07,P001,Laptop,Electronics,S01,Pune,52103,0,0,2224,4
2024-03-08,P001,Laptop,Electronics,S01,Pune,52379,5,0,2336,4
2024-03-09,P001,Laptop,Electronics,S01,Pune,57084,0,0,2331,5
2024-03-10,P001,Laptop,Electronics,S01,Pune,40992,8,0,2325,6
2024-03-11,P001,Laptop,Electronics,S01,Pune,55685,5,0,2320,5
2024-03-12,P001,Laptop,Electronics,S01,Pune,56022,5,0,2316,4
2024-03-13,P001,Laptop,Electronics,S01,Pune,46074,8,0,2310,6
2024-03-14,P001,Laptop,Electronics,S01,Pune,55720,0,0,2305,5
2024-03-15,P001,Laptop,Electronics,S01,Pune,57798,0,0,2300,5
2024-03-16,P001,Laptop,Electronics,S01,Pune,53405,5,0,2294,6
2024-03-17,P001,Laptop,Electronics,S01,Pune,53681,5,0,2288,6
2024-03-18,P001,Laptop,Electronics,S01,Pune,43518,25,1,2276,12
2024-03-19,P001,Laptop,Electronics,S01,Pune,47746,10,1,2267,9
2024-03-20,P001,Laptop,Electronics,S01,Pune,51194,5,0,2263,4
2024-03-21,P001,Laptop,Electronics,S01,Pune,50284,5,0,2258,5
2024-03-22,P001,Laptop,Electronics,S01,Pune,56254,0,0,2344,5
2024-03-23,P001,Laptop,Electronics,S01,Pune,52794,5,0,2338,6
2024-03-24,P001,Laptop,Electronics,S01,Pune,50920,0,0,2332,6
2024-03-25,P001,Laptop,Electronics,S01,Pune,52381,8,0,2326,6
2024-03-26,P001,Laptop,Electronics,S01,Pune,51372,5,0,2321,5
2024-03-27,P001,Laptop,Electronics,S01,Pune,55748,0,0,2315,6
2024-03-28,P001,Laptop,Electronics,S01,Pune,54714,0,0,2310,5
2024-03-29,P001,Laptop,Electronics,S01,Pune,52277,8,0,2305,5
2024-03-30,P001,Laptop,Electronics,S01,Pune,53660,0,0,2299,6
2024-03-31,P001,Laptop,Electronics,S01,Pune,58220,0,0,2294,5
2024-04-01,P001,Laptop,Electronics,S01,Pune,52628,5,0,2434,4
2024-04-02,P001,Laptop,Electronics,S01,Pune,50578,5,0,2428,6
2024-04-03,P001,Laptop,Electronics,S01,Pune,58311,0,0,2422,6
2024-04-04,P001,Laptop,Electronics,S01,Pune,53112,0,0,2418,4
2024-04-05,P001,Laptop,Electronics,S01,Pune,50969,5,0,2413,5
2024-04-06,P001,Laptop,Electronics,S01,Pune,50631,5,0,2407,6
2024-04-07,P001,Laptop,Electronics,S01,Pune,45627,20,1,2395,12
2024-04-08,P001,Laptop,Electronics,S01,Pune,54183,8,0,2390,5
2024-04-09,P001,Laptop,Electronics,S01,Pune,57502,0,0,2386,4
2024-04-10,P001,Laptop,Electronics,S01,Pune,50187,5,0,2381,5
2024-04-11,P001,Laptop,Electronics,S01,Pune,53477,5,0,2376,5
2024-04-12,P001,Laptop,Electronics,S01,Pune,43174,20,1,2365,11
2024-04-13,P001,Laptop,Electronics,S01,Pune,51650,0,0,2361,4
2024-04-14,P001,Laptop,Electronics,S01,Pune,53199,8,0,2355,6
2024-04-15,P001,Laptop,Electronics,S01,Pune,47651,15,1,2450,8
2024-04-16,P001,Laptop,Electronics,S01,Pune,57851,0,0,2446,4
2024-04-17,P001,Laptop,Electronics,S01,Pune,45212,20,1,2438,8
2024-04-18,P001,Laptop,Electronics,S01,Pune,55809,0,0,2434,4
2024-04-19,P001,Laptop,Electronics,S01,Pune,57123,0,0,2429,5
2024-04-20,P001,Laptop,Electronics,S01,Pune,47922,15,1,2419,10
2024-04-21,P001,Laptop,Electronics,S01,Pune,52166,0,0,2413,6
2024-04-22,P001,Laptop,Electronics,S01,Pune,58747,0,0,2408,5
2024-04-23,P001,Laptop,Electronics,S01,Pune,49311,5,0,2403,5
2024-04-24,P001,Laptop,Electronics,S01,Pune,56124,0,0,2399,4
2024-04-25,P001,Laptop,Electronics,S01,Pune,48378,5,0,2394,5
2024-04-26,P001,Laptop,Electronics,S01,Pune,52777,0,0,2390,4
2024-04-27,P001,Laptop,Electronics,S01,Pune,50225,0,0,2384,6
2024-04-28,P001,Laptop,Electronics,S01,Pune,50441,5,0,2378,6
2024-04-29,P001,Laptop,Electronics,S01,Pune,54169,0,0,2374,4
2024-04-30,P001,Laptop,Electronics,S01,Pune,54480,0,0,2370,4
2024-05-01,P001,Laptop,Electronics,S01,Pune,62416,0,0,2479,2
2024-05-02,P001,Laptop,Electronics,S01,Pune,58645,0,0,2475,4
2024-05-03,P001,Laptop,Electronics,S01,Pune,53193,8,0,2471,4
2024-05-04,P001,Laptop,Electronics,S01,Pune,51327,5,0,2465,6
2024-05-05,P001,Laptop,Electronics,S01,Pune,50582,0,0,2460,5
2024-05-06,P001,Laptop,Electronics,S01,Pune,58550,0,0,2457,3
2024-05-07,P001,Laptop,Electronics,S01,Pune,58069,0,0,2453,4
2024-05-08,P001,Laptop,Electronics,S01,Pune,48300,5,0,2567,3
2024-05-09,P001,Laptop,Electronics,S01,Pune,60393,0,0,2563,4
2024-05-10,P001,Laptop,Electronics,S01,Pune,50621,5,0,2559,4
2024-05-11,P001,Laptop,Electronics,S01,Pune,59198,0,0,2553,6
2024-05-12,P001,Laptop,Electronics,S01,Pune,50763,8,0,2548,5
2024-05-13,P001,Laptop,Electronics,S01,Pune,51384,10,1,2542,6
2024-05-14,P001,Laptop,Electronics,S01,Pune,57685,0,0,2538,4
2024-05-15,P001,Laptop,Electronics,S01,Pune,46518,20,1,2618,6
2024-05-16,P001,Laptop,Electronics,S01,Pune,54106,5,0,2613,5
2024-05-17,P001,Laptop,Electronics,S01,Pune,56101,5,0,2609,4
2024-05-18,P001,Laptop,Electronics,S01,Pune,50597,5,0,2604,5
2024-05-19,P001,Laptop,Electronics,S01,Pune,48900,10,1,2596,8
2024-05-20,P001,Laptop,Electronics,S01,Pune,56950,0,0,2592,4
2024-05-21,P001,Laptop,Electronics,S01,Pune,54105,0,0,2587,5
2024-05-22,P001,Laptop,Electronics,S01,Pune,46300,8,0,2707,4
2024-05-23,P001,Laptop,Electronics,S01,Pune,53739,5,0,2704,3
2024-05-24,P001,Laptop,Electronics,S01,Pune,52179,5,0,2699,5
2024-05-25,P001,Laptop,Electronics,S01,Pune,60182,0,0,2693,6
2024-05-26,P001,Laptop,Electronics,S01,Pune,50704,8,0,2687,6
2024-05-27,P001,Laptop,Electronics,S01,Pune,51156,10,1,2682,5
2024-05-28,P001,Laptop,Electronics,S01,Pune,48804,10,1,2677,5
2024-05-29,P001,Laptop,Electronics,S01,Pune,53387,5,0,2673,4
2024-05-30,P001,Laptop,Electronics,S01,Pune,53550,0,0,2669,4
2024-05-31,P001,Laptop,Electronics,S01,Pune,48755,5,0,2666,3
2024-06-01,P001,Laptop,Electronics,S01,Pune,52889,5,0,2777,4
2024-06-02,P001,Laptop,Electronics,S01,Pune,52013,5,0,2774,3
2024-06-03,P001,Laptop,Electronics,S01,Pune,59529,0,0,2771,3
2024-06-04,P001,Laptop,Electronics,S01,Pune,53959,5,0,2768,3
2024-06-05,P001,Laptop,Electronics,S01,Pune,51168,0,0,2766,2
2024-06-06,P001,Laptop,Electronics,S01,Pune,54038,8,0,2764,2
2024-06-07,P001,Laptop,Electronics,S01,Pune,57247,0,0,2762,2
2024-06-08,P001,Laptop,Electronics,S01,Pune,56971,5,0,2880,3
2024-06-09,P001,Laptop,Electronics,S01,Pune,55971,0,0,2877,3
2024-06-10,P001,Laptop,Electronics,S01,Pune,50048,0,0,2875,2
2024-06-11,P001,Laptop,Electronics,S01,Pune,51802,5,0,2872,3
2024-06-12,P001,Laptop,Electronics,S01,Pune,38636,20,1,2866,6
2024-06-13,P001,Laptop,Electronics,S01,Pune,48956,5,0,2863,3
2024-06-14,P001,Laptop,Electronics,S01,Pune,53315,5,0,2861,2
2024-06-15,P001,Laptop,Electronics,S01,Pune,48807,15,1,3000,5
2024-06-16,P001,Laptop,Electronics,S01,Pune,53596,0,0,2996,4
2024-06-17,P001,Laptop,Electronics,S01,Pune,54859,0,0,2993,3
2024-06-18,P001,Laptop,Electronics,S01,Pune,46945,15,1,2990,3
2024-06-19,P001,Laptop,Electronics,S01,Pune,53348,8,0,2988,2
2024-06-20,P001,Laptop,Electronics,S01,Pune,47813,5,0,2986,2
2024-06-21,P001,Laptop,Electronics,S01,Pune,56526,5,0,2983,3
2024-06-22,P001,Laptop,Electronics,S01,Pune,53954,0,0,2980,3
2024-06-23,P001,Laptop,Electronics,S01,Pune,54035,0,0,2975,5
2024-06-24,P001,Laptop,Electronics,S01,Pune,53337,5,0,2972,3
2024-06-25,P001,Laptop,Electronics,S01,Pune,55185,5,0,2969,3
2024-06-26,P001,Laptop,Electronics,S01,Pune,49884,8,0,2967,2
2024-06-27,P001,Laptop,Electronics,S01,Pune,54785,0,0,2965,2
2024-06-28,P001,Laptop,Electronics,S01,Pune,57182,0,0,2962,3
2024-06-29,P001,Laptop,Electronics,S01,Pune,57197,0,0,2959,3
2024-06-30,P001,Laptop,Electronics,S01,Pune,50816,8,0,2957,2
2024-07-01,P001,Laptop,Electronics,S01,Pune,54860,5,0,3089,3
2024-07-02,P001,Laptop,Electronics,S01,Pune,48697,0,0,3085,4
2024-07-03,P001,Laptop,Electronics,S01,Pune,41908,20,1,3079,6
2024-07-04,P001,Laptop,Electronics,S01,Pune,52184,0,0,3076,3
2024-07-05,P001,Laptop,Electronics,S01,Pune,53037,5,0,3074,2
2024-07-06,P001,Laptop,Electronics,S01,Pune,58219,0,0,3071,3
2024-07-07,P001,Laptop,Electronics,S01,Pune,53808,5,0,3068,3
2024-07-08,P001,Laptop,Electronics,S01,Pune,52161,5,0,3161,3
2024-07-09,P001,Laptop,Electronics,S01,Pune,52773,5,0,3158,3
2024-07-10,P001,Laptop,Electronics,S01,Pune,48413,10,1,3154,4
2024-07-11,P001,Laptop,Electronics,S01,Pune,52305,8,0,3151,3
2024-07-12,P001,Laptop,Electronics,S01,Pune,53691,5,0,3148,3
2024-07-13,P001,Laptop,Electronics,S01,Pune,46974,5,0,3144,4
2024-07-14,P001,Laptop,Electronics,S01,Pune,53225,5,0,3141,3
2024-07-15,P001,Laptop,Electronics,S01,Pune,54536,5,0,3266,2
2024-07-16,P001,Laptop,Electronics,S01,Pune,49676,8,0,3263,3
2024-07-17,P001,Laptop,Electronics,S01,Pune,50526,5,0,3261,2
2024-07-18,P001,Laptop,Electronics,S01,Pune,52802,10,1,3257,4
2024-07-19,P001,Laptop,Electronics,S01,Pune,51931,5,0,3254,3
2024-07-20,P001,Laptop,Electronics,S01,Pune,54500,5,0,3251,3
2024-07-21,P001,Laptop,Electronics,S01,Pune,48062,5,0,3248,3
2024-07-22,P001,Laptop,Electronics,S01,Pune,50978,0,0,3389,3
2024-07-23,P001,Laptop,Electronics,S01,Pune,51165,0,0,3387,2
2024-07-24,P001,Laptop,Electronics,S01,Pune,49726,5,0,3384,3
2024-07-25,P001,Laptop,Electronics,S01,Pune,50341,0,0,3382,2
2024-07-26,P001,Laptop,Electronics,S01,Pune,51120,0,0,3380,2
2024-07-27,P001,Laptop,Electronics,S01,Pune,55509,0,0,3377,3
2024-07-28,P001,Laptop,Electronics,S01,Pune,58268,0,0,3373,4
2024-07-29,P001,Laptop,Electronics,S01,Pune,44391,8,0,3371,2
2024-07-30,P001,Laptop,Electronics,S01,Pune,50762,8,0,3368,3
2024-07-31,P001,Laptop,Electronics,S01,Pune,50955,5,0,3366,2
2024-08-01,P001,Laptop,Electronics,S01,Pune,48952,5,0,3491,2
2024-08-02,P001,Laptop,Electronics,S01,Pune,43550,25,1,3483,8
2024-08-03,P001,Laptop,Electronics,S01,Pune,56194,5,0,3479,4
2024-08-04,P001,Laptop,Electronics,S01,Pune,53944,5,0,3475,4
2024-08-05,P001,Laptop,Electronics,S01,Pune,54412,5,0,3472,3
2024-08-06,P001,Laptop,Electronics,S01,Pune,55312,0,0,3470,2
2024-08-07,P001,Laptop,Electronics,S01,Pune,42190,20,1,3465,5
2024-08-08,P001,Laptop,Electronics,S01,Pune,44928,10,1,3593,3
2024-08-09,P001,Laptop,Electronics,S01,Pune,52041,8,0,3590,3
2024-08-10,P001,Laptop,Electronics,S01,Pune,62367,0,0,3587,3
2024-08-11,P001,Laptop,Electronics,S01,Pune,55762,0,0,3584,3
2024-08-12,P001,Laptop,Electronics,S01,Pune,51472,8,0,3582,2
2024-08-13,P001,Laptop,Electronics,S01,Pune,55274,0,0,3579,3
2024-08-14,P001,Laptop,Electronics,S01,Pune,50710,5,0,3576,3
2024-08-15,P001,Laptop,Electronics,S01,Pune,57846,0,0,3714,2
2024-08-16,P001,Laptop,Electronics,S01,Pune,59192,0,0,3712,2
2024-08-17,P001,Laptop,Electronics,S01,Pune,49001,8,0,3708,4
2024-08-18,P001,Laptop,Electronics,S01,Pune,56415,0,0,3704,4
2024-08-19,P001,Laptop,Electronics,S01,Pune,55687,5,0,3701,3
2024-08-20,P001,Laptop,Electronics,S01,Pune,51440,5,0,3698,3
2024-08-21,P001,Laptop,Electronics,S01,Pune,56498,0,0,3696,2
2024-08-22,P001,Laptop,Electronics,S01,Pune,55525,5,0,3797,2
2024-08-23,P001,Laptop,Electronics,S01,Pune,38500,25,1,3792,5
2024-08-24,P001,Laptop,Electronics,S01,Pune,52844,0,0,3788,4
2024-08-25,P001,Laptop,Electronics,S01,Pune,54115,0,0,3784,4
2024-08-26,P001,Laptop,Electronics,S01,Pune,50330,5,0,3781,3
2024-08-27,P001,Laptop,Electronics,S01,Pune,49868,5,0,3778,3
2024-08-28,P001,Laptop,Electronics,S01,Pune,51437,0,0,3775,3
2024-08-29,P001,Laptop,Electronics,S01,Pune,54055,5,0,3772,3
2024-08-30,P001,Laptop,Electronics,S01,Pune,51721,5,0,3770,2
2024-08-31,P001,Laptop,Electronics,S01,Pune,55131,0,0,3767,3
2024-09-01,P001,Laptop,Electronics,S01,Pune,54996,5,0,3849,7
2024-09-02,P001,Laptop,Electronics,S01,Pune,45761,20,1,3844,5
2024-09-03,P001,Laptop,Electronics,S01,Pune,57000,0,0,3841,3
2024-09-04,P001,Laptop,Electronics,S01,Pune,48894,8,0,3836,5
2024-09-05,P001,Laptop,Electronics,S01,Pune,60125,0,0,3833,3
2024-09-06,P001,Laptop,Electronics,S01,Pune,53360,5,0,3829,4
2024-09-07,P001,Laptop,Electronics,S01,Pune,57043,0,0,3824,5
2024-09-08,P001,Laptop,Electronics,S01,Pune,52754,0,0,3933,6
2024-09-09,P001,Laptop,Electronics,S01,Pune,53254,0,0,3930,3
2024-09-10,P001,Laptop,Electronics,S01,Pune,53052,0,0,3927,3
2024-09-11,P001,Laptop,Electronics,S01,Pune,55102,0,0,3924,3
2024-09-12,P001,Laptop,Electronics,S01,Pune,55701,0,0,3921,3
2024-09-13,P001,Laptop,Electronics,S01,Pune,55992,0,0,3917,4
2024-09-14,P001,Laptop,Electronics,S01,Pune,46567,5,0,3910,7
2024-09-15,P001,Laptop,Electronics,S01,Pune,53988,8,0,4029,4
2024-09-16,P001,Laptop,Electronics,S01,Pune,52517,8,0,4024,5
2024-09-17,P001,Laptop,Electronics,S01,Pune,54218,0,0,4019,5
2024-09-18,P001,Laptop,Electronics,S01,Pune,50865,8,0,4016,3
2024-09-19,P001,Laptop,Electronics,S01,Pune,49425,5,0,4012,4
2024-09-20,P001,Laptop,Electronics,S01,Pune,49642,5,0,4008,4
2024-09-21,P001,Laptop,Electronics,S01,Pune,59750,0,0,4003,5
2024-09-22,P001,Laptop,Electronics,S01,Pune,58942,0,0,3999,4
2024-09-23,P001,Laptop,Electronics,S01,Pune,40048,25,1,3993,6
2024-09-24,P001,Laptop,Electronics,S01,Pune,55218,0,0,3989,4
2024-09-25,P001,Laptop,Electronics,S01,Pune,55225,0,0,3985,4
2024-09-26,P001,Laptop,Electronics,S01,Pune,52752,0,0,3981,4
2024-09-27,P001,Laptop,Electronics,S01,Pune,53417,0,0,3977,4
2024-09-28,P001,Laptop,Electronics,S01,Pune,56511,0,0,3971,6
2024-09-29,P001,Laptop,Electronics,S01,Pune,51788,0,0,3966,5
2024-09-30,P001,Laptop,Electronics,S01,Pune,50242,5,0,3963,3
2024-10-01,P001,Laptop,Electronics,S01,Pune,52497,5,0,4105,4
2024-10-02,P001,Laptop,Electronics,S01,Pune,51689,0,0,4103,2
2024-10-03,P001,Laptop,Electronics,S01,Pune,56165,0,0,4098,5
2024-10-04,P001,Laptop,Electronics,S01,Pune,54981,0,0,4094,4
2024-10-05,P001,Laptop,Electronics,S01,Pune,55245,0,0,4089,5
2024-10-06,P001,Laptop,Electronics,S01,Pune,54869,5,0,4084,5
2024-10-07,P001,Laptop,Electronics,S01,Pune,55802,0,0,4080,4
2024-10-08,P001,Laptop,Electronics,S01,Pune,39746,25,1,4165,9
2024-10-09,P001,Laptop,Electronics,S01,Pune,47321,8,0,4162,3
2024-10-10,P001,Laptop,Electronics,S01,Pune,51890,0,0,4158,4
2024-10-11,P001,Laptop,Electronics,S01,Pune,55151,0,0,4154,4
2024-10-12,P001,Laptop,Electronics,S01,Pune,54324,0,0,4148,6
2024-10-13,P001,Laptop,Electronics,S01,Pune,59274,5,0,4143,5
2024-10-14,P001,Laptop,Electronics,S01,Pune,50395,5,0,4139,4
2024-10-15,P001,Laptop,Electronics,S01,Pune,47422,0,0,4239,4
2024-10-16,P001,Laptop,Electronics,S01,Pune,48392,8,0,4235,4
2024-10-17,P001,Laptop,Electronics,S01,Pune,43389,25,1,4232,3
2024-10-18,P001,Laptop,Electronics,S01,Pune,54675,0,0,4229,3
2024-10-19,P001,Laptop,Electronics,S01,Pune,53763,0,0,4223,6
2024-10-20,P001,Laptop,Electronics,S01,Pune,54123,5,0,4217,6
2024-10-21,P001,Laptop,Electronics,S01,Pune,51184,5,0,4213,4
2024-10-22,P001,Laptop,Electronics,S01,Pune,52389,5,0,4312,3
2024-10-23,P001,Laptop,Electronics,S01,Pune,51641,5,0,4308,4
2024-10-24,P001,Laptop,Electronics,S01,Pune,49901,10,1,4303,5
2024-10-25,P001,Laptop,Electronics,S01,Pune,48906,8,0,4300,3
2024-10-26,P001,Laptop,Electronics,S01,Pune,40376,25,1,4287,13
2024-10-27,P001,Laptop,Electronics,S01,Pune,52706,5,0,4281,6
2024-10-28,P001,Laptop,Electronics,S01,Pune,53494,5,0,4277,4
2024-10-29,P001,Laptop,Electronics,S01,Pune,54955,5,0,4274,3
2024-10-30,P001,Laptop,Electronics,S01,Pune,47338,0,0,4270,4
2024-10-31,P001,Laptop,Electronics,S01,Pune,48354,5,0,4267,3
2024-11-01,P001,Laptop,Electronics,S01,Pune,48914,5,0,4355,5
2024-11-02,P001,Laptop,Electronics,S01,Pune,53781,0,0,4348,7
2024-11-03,P001,Laptop,Electronics,S01,Pune,49956,8,0,4341,7
2024-11-04,P001,Laptop,Electronics,S01,Pune,51667,8,0,4333,8
2024-11-05,P001,Laptop,Electronics,S01,Pune,52019,0,0,4326,7
2024-11-06,P001,Laptop,Electronics,S01,Pune,38500,25,1,4309,17
2024-11-07,P001,Laptop,Electronics,S01,Pune,47810,15,1,4294,15
2024-11-08,P001,Laptop,Electronics,S01,Pune,46437,15,1,4282,12
2024-11-09,P001,Laptop,Electronics,S01,Pune,54575,5,0,4275,7
2024-11-10,P001,Laptop,Electronics,S01,Pune,45789,8,0,4266,9
2024-11-11,P001,Laptop,Electronics,S01,Pune,53831,0,0,4259,7
2024-11-12,P001,Laptop,Electronics,S01,Pune,58274,0,0,4252,7
2024-11-13,P001,Laptop,Electronics,S01,Pune,55133,5,0,4245,7
2024-11-14,P001,Laptop,Electronics,S01,Pune,53658,5,0,4239,6
2024-11-15,P001,Laptop,Electronics,S01,Pune,53575,5,0,4232,7
2024-11-16,P001,Laptop,Electronics,S01,Pune,53176,5,0,4224,8
2024-11-17,P001,Laptop,Electronics,S01,Pune,57426,0,0,4216,8
2024-11-18,P001,Laptop,Electronics,S01,Pune,50548,8,0,4208,8
2024-11-19,P001,Laptop,Electronics,S01,Pune,49545,5,0,4204,4
2024-11-20,P001,Laptop,Electronics,S01,Pune,53294,5,0,4198,6
2024-11-21,P001,Laptop,Electronics,S01,Pune,49327,15,1,4186,12
2024-11-22,P001,Laptop,Electronics,S01,Pune,50526,5,0,4302,6
2024-11-23,P001,Laptop,Electronics,S01,Pune,55365,5,0,4293,9
2024-11-24,P001,Laptop,Electronics,S01,Pune,45313,5,0,4283,10
2024-11-25,P001,Laptop,Electronics,S01,Pune,51250,8,0,4277,6
2024-11-26,P001,Laptop,Electronics,S01,Pune,53167,0,0,4269,8
2024-11-27,P001,Laptop,Electronics,S01,Pune,55795,5,0,4265,4
2024-11-28,P001,Laptop,Electronics,S01,Pune,49975,5,0,4259,6
2024-11-29,P001,Laptop,Electronics,S01,Pune,57845,0,0,4252,7
2024-11-30,P001,Laptop,Electronics,S01,Pune,39711,25,1,4231,21
2024-12-01,P001,Laptop,Electronics,S01,Pune,54365,0,0,4223,8
2024-12-02,P001,Laptop,Electronics,S01,Pune,50524,8,0,4216,7
2024-12-03,P001,Laptop,Electronics,S01,Pune,48666,10,1,4202,14
2024-12-04,P001,Laptop,Electronics,S01,Pune,52041,5,0,4197,5
2024-12-05,P001,Laptop,Electronics,S01,Pune,54889,0,0,4192,5
2024-12-06,P001,Laptop,Electronics,S01,Pune,50712,8,0,4185,7
2024-12-07,P001,Laptop,Electronics,S01,Pune,49190,5,0,4175,10
2024-12-08,P001,Laptop,Electronics,S01,Pune,52512,0,0,4304,9
2024-12-09,P001,Laptop,Electronics,S01,Pune,46077,5,0,4295,9
2024-12-10,P001,Laptop,Electronics,S01,Pune,50791,5,0,4289,6
2024-12-11,P001,Laptop,Electronics,S01,Pune,55631,0,0,4282,7
2024-12-12,P001,Laptop,Electronics,S01,Pune,45931,15,1,4270,12
2024-12-13,P001,Laptop,Electronics,S01,Pune,54376,5,0,4264,6
2024-12-14,P001,Laptop,Electronics,S01,Pune,55907,0,0,4258,6
2024-12-15,P001,Laptop,Electronics,S01,Pune,48712,5,0,4248,10
2024-12-16,P001,Laptop,Electronics,S01,Pune,48563,5,0,4240,8
2024-12-17,P001,Laptop,Electronics,S01,Pune,50194,8,0,4234,6
2024-12-18,P001,Laptop,Electronics,S01,Pune,52514,0,0,4227,7
